productname,variationname,companyname,homeloantype,mintotalloanamount,maxlvr,minlvr,fixmonth,allowssplitloan,hasoffsetaccount,isfirsthomebuyersavailable,requiresfirsthomebuyers,hasowneroccupiedpurpose,hasinvestmentpurpose,hasprincipalandinterest,hasinterestonly,minloanterm,maxloanterm,hasweeklyrepayments,hasfortnightlyrepayments,hasmonthlyrepayments,isnewcustomer,labels
Package Premium Investment Loan Fixed (Principal and Interest),Package Premium Investment Loan Fixed 3 Years (Principal and Interest),Bank Australia,FIXED,100000.0,80.0,0.0,36.0,True,True,True,False,False,True,True,False,1,30,True,True,True,False,5
Package Premium Investment Loan (Principal and Interest),Package Premium Investment Loan (Principal and Interest) ($100k-$400k),Bank Australia,VARIABLE,100000.0,80.0,0.0,nan,True,True,True,False,False,True,True,False,1,30,True,True,True,False,1
Package Premium Investment Loan (Principal and Interest),Package Premium Investment Loan (Principal and Interest) ($400k-$700k),Bank Australia,VARIABLE,400000.0,80.0,0.0,nan,True,True,True,False,False,True,True,False,1,30,True,True,True,False,1
Package Premium Home Loan Fixed,Package Premium Home Loan Fixed 1 Year (LVR < 80%),Bank Australia,FIXED,100000.0,80.0,0.0,12.0,True,True,True,False,True,False,True,False,1,30,True,True,True,False,2
Package Premium Home Loan Fixed,Package Premium Home Loan Fixed 2 Years (LVR < 80%),Bank Australia,FIXED,100000.0,80.0,0.0,24.0,True,True,True,False,True,False,True,False,1,30,True,True,True,False,2
Package Premium Home Loan Fixed,Package Premium Home Loan Fixed 2 Years (LVR 80%-95%),Bank Australia,FIXED,100000.0,95.0,80.0,24.0,True,True,True,False,True,False,True,False,1,30,True,True,True,False,2
Package Premium Home Loan Fixed,Package Premium Home Loan Fixed 5 Years (LVR 80%-95%),Bank Australia,FIXED,100000.0,95.0,80.0,60.0,True,True,True,False,True,False,True,False,1,30,True,True,True,False,2
Package Premium Home Loan,"Package Premium Home Loan ($100k-$400k, LVR < 80%)",Bank Australia,VARIABLE,100000.0,80.0,0.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Package Premium Home Loan,"Package Premium Home Loan ($400k-$700k, LVR 80%-95%)",Bank Australia,VARIABLE,400000.0,95.0,80.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Package Premium Home Loan,"Package Premium Home Loan ($700k+, LVR 80%-95%)",Bank Australia,VARIABLE,700000.0,95.0,80.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Basic Investment Loan Fixed (Principal and Interest),Basic Investment Loan Fixed 1 Year (Principal and Interest),Bank Australia,FIXED,10000.0,80.0,0.0,12.0,True,False,True,False,False,True,True,False,1,30,True,True,True,False,5
Basic Investment Loan Fixed (Principal and Interest),Basic Investment Loan Fixed 5 Years (Principal and Interest),Bank Australia,FIXED,10000.0,80.0,0.0,60.0,True,False,True,False,False,True,True,False,1,30,True,True,True,False,5
Basic Investment Loan (Principal and Interest),Basic Investment Loan (Principal and Interest),Bank Australia,VARIABLE,10000.0,80.0,0.0,nan,True,False,True,False,False,True,True,False,1,30,True,True,True,False,1
Basic Home Loan Fixed,Basic Home Loan Fixed 3 Years,Bank Australia,FIXED,10000.0,80.0,0.0,36.0,True,False,True,False,True,False,True,False,1,30,True,True,True,False,2
Basic Home Loan Fixed,Basic Home Loan Fixed 1 Year,Bank Australia,FIXED,10000.0,80.0,0.0,12.0,True,False,True,False,True,False,True,False,1,30,True,True,True,False,2
Basic Home Loan,Basic Home Loan Special (LVR < 80%),Bank Australia,VARIABLE,10000.0,80.0,0.0,nan,True,False,True,False,True,False,True,False,1,30,True,True,True,False,3
Horizon Investment Loan,Horizon Investment Loan,Online Home Loans,VARIABLE,150000.0,95.0,0.0,nan,True,True,False,False,False,True,True,True,15,30,True,True,True,False,1
Horizon Home Loan Fixed,Horizon Home Loan Fixed 3 Years,Online Home Loans,FIXED,50000.0,95.0,0.0,36.0,True,False,False,False,True,False,True,True,15,30,True,True,True,False,2
Standard Variable Home Loan,Standard Variable Home Loan,Online Home Loans,VARIABLE,50000.0,95.0,0.0,nan,True,True,False,False,True,False,True,True,15,30,True,True,True,False,3
Discounted Variable Rate Home Loan,Discounted Variable Rate Home Loan,Credit Union SA,VARIABLE,20000.0,97.0,0.0,nan,True,False,False,False,True,False,True,False,1,30,True,True,True,False,3
Fixed Investment Loan Package,Fixed Investment Loan Package 2 Years,Credit Union SA,FIXED,150000.0,97.0,0.0,24.0,True,False,False,False,False,True,True,False,1,30,True,True,True,False,5
Fixed Rate Investment Loan,Fixed Rate Investment Loan 1 Year,Credit Union SA,FIXED,20000.0,97.0,0.0,12.0,True,False,False,False,False,True,True,False,1,30,True,True,True,False,5
Fixed Rate Investment Loan,Fixed Rate Investment Loan 3 Years,Credit Union SA,FIXED,20000.0,97.0,0.0,36.0,True,False,False,False,False,True,True,False,1,30,True,True,True,False,5
Variable Investment Loan Package (Principal and Interest),Variable Investment Loan Package Special (Principal and Interest),Credit Union SA,VARIABLE,150000.0,80.0,0.0,nan,True,True,False,False,False,True,True,False,1,30,True,True,True,False,1
Fixed Home Loan Package,Fixed Home Loan Package 3 Years,Credit Union SA,FIXED,150000.0,97.0,0.0,36.0,True,False,False,False,True,False,True,False,1,30,True,True,True,False,2
Fixed Home Loan Package,Fixed Home Loan Package 2 Years,Credit Union SA,FIXED,150000.0,97.0,0.0,24.0,True,False,False,False,True,False,True,False,1,30,True,True,True,False,2
Fixed Rate Home Loan,Fixed Rate Home Loan 1 Year,Credit Union SA,FIXED,20000.0,97.0,0.0,12.0,True,False,False,False,True,False,True,False,1,30,True,True,True,False,2
Variable Home Loan Package (Principal and Interest),Variable Home Loan Package (Principal and Interest) ($150k+),Credit Union SA,VARIABLE,150000.0,97.0,0.0,nan,True,True,False,False,True,False,True,False,1,30,True,True,True,False,3
Variable Rate Home Loan,Variable Rate Home Loan,Credit Union SA,VARIABLE,20000.0,97.0,0.0,nan,True,True,False,False,True,False,True,False,1,30,True,True,True,False,3
3 Year Special Economiser Investment Loan (Interest Only),3 Year Special Economiser Investment Loan (Interest Only),Commonwealth Bank of Australia,VARIABLE,10000.0,80.0,0.0,nan,False,False,True,False,False,True,False,True,3,30,False,False,True,False,4
Fixed Rate Investment Loan,Fixed Rate Investment Loan 2 Years,Summerland Credit Union,FIXED,50000.0,95.0,0.0,24.0,False,False,True,False,False,True,True,True,1,30,True,True,True,False,5
Fixed Rate Investment Loan,Fixed Rate Investment Loan 4 Years,Summerland Credit Union,FIXED,50000.0,95.0,0.0,48.0,False,False,True,False,False,True,True,True,1,30,True,True,True,False,5
Economiser Investment Loan (Interest Only),Economiser Investment Loan (Interest Only),Commonwealth Bank of Australia,VARIABLE,10000.0,80.0,0.0,nan,False,False,True,False,False,True,False,True,1,30,False,False,True,False,4
Extra Investment Loan (Interest Only),Extra Investment Loan (Interest Only),Commonwealth Bank of Australia,VARIABLE,10000.0,80.0,0.0,nan,True,False,True,False,False,True,False,True,1,30,False,False,True,False,4
No Fee Variable Rate Investment Loan (Interest Only),No Fee Variable Rate Investment Loan (Interest Only),Commonwealth Bank of Australia,VARIABLE,150000.0,80.0,0.0,nan,False,False,True,False,False,True,False,True,1,30,False,False,True,False,4
Standard Variable Rate Investment Loan,Standard Variable Rate Investment Loan,Bank of Sydney,VARIABLE,25000.0,90.0,0.0,nan,True,False,True,False,False,True,True,False,1,30,True,True,True,False,1
Standard Variable Home Loan (Interest Only),Standard Variable Home Loan (Interest Only),Easy Street Financial Services,VARIABLE,50000.0,95.0,0.0,nan,False,True,True,False,True,False,False,True,5,30,True,True,True,False,0
Fixed Home Loan (Interest Only),Fixed Home Loan (Interest Only) 2 Years,Easy Street Financial Services,FIXED,50000.0,95.0,0.0,24.0,False,True,True,False,True,False,False,True,5,30,True,True,True,False,0
Standard Variable Home Loan (Interest Only),Standard Variable Home Loan (Interest Only),Community First Credit Union,VARIABLE,10000.0,95.0,0.0,nan,True,True,True,False,True,False,False,True,5,30,True,True,True,False,0
Accelerator Package Home Loan (Interest Only),Accelerator Package Home Loan (Interest Only) (Amounts < $250K),Community First Credit Union,VARIABLE,100000.0,95.0,0.0,nan,True,True,True,False,True,False,False,True,5,30,True,True,True,False,0
Basic Variable Home Loan (Interest Only),Basic Variable Home Loan (Interest Only) (LVR < 80%),Community First Credit Union,VARIABLE,50000.0,80.0,0.0,nan,True,False,True,False,True,False,False,True,5,30,True,True,True,False,0
Fixed Rate Home Loan (Interest Only),Fixed Rate Home Loan (Interest Only) 2 Years,Community First Credit Union,FIXED,50000.0,95.0,0.0,24.0,True,True,True,False,True,False,False,True,5,30,True,True,True,False,0
Low Rate Loan with Offset (Principal and Interest),Low Rate Home Loan with Offset (Principal and Interest) (LVR < 80%),State Custodians,VARIABLE,100000.0,80.0,0.0,nan,True,True,True,False,True,False,True,False,15,30,True,True,True,False,3
Low Rate Loan with Offset (Principal and Interest),Low Rate Home Loan with Offset (Principal and Interest) (LVR 90%-95%),State Custodians,VARIABLE,100000.0,95.0,90.0,nan,True,True,True,False,True,False,True,False,15,30,True,True,True,False,3
Low Rate Investment Loan with Offset (Principal and Interest),Low Rate Investment Loan with Offset (Principal and Interest) (LVR 80%-90%),State Custodians,VARIABLE,100000.0,90.0,80.0,nan,True,True,True,False,False,True,True,False,15,30,True,True,True,False,1
A Different Kind of Home Loan (LVR < 90%),A Different Kind of Home Loan (LVR < 90%),Hunter United,VARIABLE,300000.0,90.0,0.0,nan,True,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Fixed Rate Loan,Fixed Rate Loan 1 Year,Switzer Home Loans,FIXED,100000.0,90.0,0.0,12.0,True,False,False,False,True,True,True,True,0,30,True,True,True,False,5
Fixed Rate Loan,Fixed Rate Loan 3 Years,Switzer Home Loans,FIXED,100000.0,90.0,0.0,36.0,True,False,False,False,True,True,True,True,0,30,True,True,True,False,5
Fixed Rate Loan,Fixed Rate Loan 5 Years,Switzer Home Loans,FIXED,100000.0,90.0,0.0,60.0,True,False,False,False,True,True,True,True,0,30,True,True,True,False,5
Standard Variable Investment Loan (Principal and Interest),Standard Variable Investment Loan (Principal and Interest),MyState,VARIABLE,30000.0,80.0,0.0,nan,True,True,True,False,False,True,True,False,5,30,True,True,True,False,1
Standard Variable Investment Loan (Interest Only),Standard Variable Investment Loan (Interest Only),MyState,VARIABLE,30000.0,80.0,0.0,nan,True,True,True,False,False,True,False,True,5,30,True,True,True,False,1
Special Residential Investment Loan (Interest Only),Special Residential Investment Loan (Interest Only),MyState,VARIABLE,100000.0,80.0,0.0,nan,True,True,True,False,False,True,False,True,5,30,True,True,True,False,1
Smart Loan Offset Package (Interest Only) (Packaged with Owner Occupier Loan),Smart Loan Offset Package (Interest Only) (Packaged with Owner Occupier Loan),loans.com.au,VARIABLE,50000.0,80.0,0.0,nan,True,True,False,False,False,True,False,True,15,30,True,True,True,False,1
Basic Investment Loan Fixed (Interest Only),Basic Investment Loan Fixed 1 Year (Interest Only),Bank Australia,FIXED,10000.0,80.0,0.0,12.0,True,False,True,False,False,True,False,True,1,30,True,True,True,False,4
Basic Investment Loan Fixed (Interest Only),Basic Investment Loan Fixed 3 Years (Interest Only),Bank Australia,FIXED,10000.0,80.0,0.0,36.0,True,False,True,False,False,True,False,True,1,30,True,True,True,False,4
Premium Investment Loan (Interest Only),Premium Investment Loan (Interest Only),Bank Australia,VARIABLE,10000.0,80.0,0.0,nan,True,True,True,False,False,True,False,True,1,30,True,True,True,False,1
Premium Investment Loan Fixed (Interest Only),Premium Investment Loan Fixed 2 Years (Interest Only),Bank Australia,FIXED,10000.0,80.0,0.0,24.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Premium Investment Loan Fixed (Interest Only),Premium Investment Loan Fixed 5 Years (Interest Only),Bank Australia,FIXED,10000.0,80.0,0.0,60.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Package Premium Investment Loan (Interest Only),Package Premium Investment Loan (Interest Only) ($100k-$400k),Bank Australia,VARIABLE,100000.0,80.0,0.0,nan,True,True,True,False,False,True,False,True,1,30,True,True,True,False,1
Package Premium Investment Loan Fixed (Interest Only),Package Premium Investment Loan Fixed 1 Year (Interest Only),Bank Australia,FIXED,100000.0,80.0,0.0,12.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Package Premium Investment Loan Fixed (Interest Only),Package Premium Investment Loan Fixed 3 Years (Interest Only),Bank Australia,FIXED,100000.0,80.0,0.0,36.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Mutual Home Loan (Principal and Interest),Mutual Home Loan (Principal and Interest) (LVR < 80%),FCCS Credit Union,VARIABLE,0.0,80.0,0.0,nan,False,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Mutual Home Loan (Principal and Interest),Mutual Home Loan (Principal and Interest) (LVR 90%-95%),FCCS Credit Union,VARIABLE,0.0,95.0,90.0,nan,False,True,True,False,True,False,True,False,1,30,True,True,True,False,3
Fixed Rate Home Loan (Interest Only),Fixed Rate Home Loan (Interest Only) 2 Years,Commonwealth Bank of Australia,FIXED,10000.0,80.0,0.0,24.0,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Fixed Rate Home Loan (Interest Only),Fixed Rate Home Loan (Interest Only) 4 Years,Commonwealth Bank of Australia,FIXED,10000.0,80.0,0.0,48.0,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Fixed Rate Home Loan (Interest Only),Fixed Rate Home Loan (Interest Only) 7 Years,Commonwealth Bank of Australia,FIXED,10000.0,80.0,0.0,84.0,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Wealth Package Fixed Rate Home Loan (Interest Only),Wealth Package Fixed Rate Home Loan (Interest Only) 2 Years,Commonwealth Bank of Australia,FIXED,150000.0,80.0,0.0,24.0,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Wealth Package Fixed Rate Home Loan (Interest Only),Wealth Package Fixed Rate Home Loan (Interest Only) 4 Years,Commonwealth Bank of Australia,FIXED,150000.0,80.0,0.0,48.0,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Wealth Package Fixed Rate Home Loan (Interest Only),Wealth Package Fixed Rate Home Loan (Interest Only) 7 Years,Commonwealth Bank of Australia,FIXED,150000.0,80.0,0.0,84.0,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Fixed Rate Investment Loan (Interest Only),Fixed Rate Investment Loan (Interest Only) 2 Years,Commonwealth Bank of Australia,FIXED,10000.0,80.0,0.0,24.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Fixed Rate Investment Loan (Interest Only),Fixed Rate Investment Loan (Interest Only) 4 Years,Commonwealth Bank of Australia,FIXED,10000.0,80.0,0.0,48.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Fixed Rate Investment Loan (Interest Only),Fixed Rate Investment Loan (Interest Only) 7 Years,Commonwealth Bank of Australia,FIXED,10000.0,80.0,0.0,84.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Wealth Package Fixed Rate Investment Loan (Interest Only),Wealth Package Fixed Rate Investment Loan (Interest Only) 2 Years,Commonwealth Bank of Australia,FIXED,150000.0,80.0,0.0,24.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Wealth Package Fixed Rate Investment Loan (Interest Only),Wealth Package Fixed Rate Investment Loan (Interest Only) 4 Years,Commonwealth Bank of Australia,FIXED,150000.0,80.0,0.0,48.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Wealth Package Fixed Rate Investment Loan (Interest Only),Wealth Package Fixed Rate Investment Loan (Interest Only) 7 Years,Commonwealth Bank of Australia,FIXED,150000.0,80.0,0.0,84.0,True,True,True,False,False,True,False,True,1,30,True,True,True,False,4
Fixed Options Home Loan (Interest Only),Fixed Options Home Loan (Interest Only) 2 Years,Westpac,FIXED,15000.0,80.0,0.0,24.0,True,False,True,False,True,False,False,True,1,30,False,False,True,False,0
Fixed Options Home Loan (Interest Only),Fixed Options Home Loan (Interest Only) 4 Years,Westpac,FIXED,15000.0,80.0,0.0,48.0,True,False,True,False,True,False,False,True,1,30,False,False,True,False,0
Standard Variable Home Loan (Interest Only),Standard Variable Home Loan (Interest Only),ANZ,VARIABLE,20000.0,95.0,0.0,nan,True,True,True,False,True,False,False,True,1,30,True,True,True,False,0
Fixed Rate Investment Loan (Interest Only),Fixed Rate Investment Loan (Interest Only) 2 Years,Westpac,FIXED,15000.0,80.0,0.0,24.0,True,False,True,False,False,True,False,True,1,30,False,False,True,False,4
Fixed Rate Investment Loan (Interest Only),Fixed Rate Investment Loan (Interest Only) 4 Years,Westpac,FIXED,15000.0,80.0,0.0,48.0,True,False,True,False,False,True,False,True,1,30,False,False,True,False,4
Fixed Rate Investment Loan (Interest Only),Fixed Rate Investment Loan (Interest Only) 6 Years,Westpac,FIXED,15000.0,80.0,0.0,72.0,True,False,True,False,False,True,False,True,1,30,False,False,True,False,4
Fixed Rate Investment Loan (Interest Only),Fixed Rate Investment Loan (Interest Only) 9 Years,Westpac,FIXED,15000.0,80.0,0.0,108.0,True,False,True,False,False,True,False,True,1,30,False,False,True,False,4
